country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
country,201909,0.0,3.0,0.0,0.0
Reunion,201909,0.0,2.0,0.0,0.0
Palestinian Territory,201909,0.0,1.0,0.0,0.0
Libya,201909,0.0,2.0,0.0,0.0
Guadeloupe,201909,0.0,1.0,0.0,0.0
Somalia,201909,0.0,1.0,0.0,0.0
Albania,201909,0.0,5.0,0.0,0.0
Mauritania,201909,0.0,0.0,0.0,0.0
El Salvador,201909,0.0,0.0,0.0,0.0
Central African Republic,201909,0.0,2.0,0.0,0.0
Belize,201909,0.0,1.0,0.0,0.0
Faroe Islands,201909,0.0,0.0,0.0,0.0
Curacao,201909,0.0,1.0,0.0,0.0
Seychelles,201909,0.0,4.0,0.0,0.0
Chad,201909,0.0,4.0,0.0,0.0
San Marino,201909,0.0,0.0,0.0,0.0
Maldives,201909,0.0,0.0,0.0,0.0
Turkmenistan,201909,0.0,0.0,0.0,0.0
Ivory Coast,201909,0.0,1.0,0.0,0.0
Gabon,201909,2.0,4.0,0.0,0.0
Cayman Islands,201909,0.0,0.0,0.0,0.0
Eritrea,201909,1.0,0.0,0.0,0.0
Guyana,201909,1.0,3.0,0.0,0.0
Bahamas,201909,0.0,1.0,0.0,0.0
Turks and Caicos Islands,201909,0.0,0.0,0.0,0.0
Palau,201909,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201909,0.0,0.0,0.0,0.0
Djibouti,201909,0.0,0.0,0.0,0.0
Martinique,201909,0.0,1.0,0.0,0.0
Antigua and Barbuda,201909,0.0,1.0,0.0,0.0
Micronesia,201909,0.0,0.0,0.0,0.0
Bermuda,201909,0.0,1.0,0.0,0.0
Andorra,201909,0.0,0.0,0.0,0.0
Suriname,201909,0.0,1.0,0.0,0.0
Solomon Islands,201909,0.0,2.0,0.0,0.0
Vatican,201909,0.0,0.0,0.0,0.0
Sint Maarten,201909,0.0,0.0,0.0,0.0
Isle of Man,201909,0.0,0.0,0.0,0.0
Gibraltar,201909,0.0,0.0,0.0,0.0
Aruba,201909,0.0,1.0,0.0,0.0
India,201910,920.0,508.0,1.0,0.0
Uganda,201910,7.0,46.0,0.0,0.0
Denmark,201910,274.0,480.0,0.0,0.0
Japan,201910,1988.0,742.0,0.0,1.0
France,201910,745.0,1254.0,0.0,0.0
Australia,201910,985.0,1103.0,1.0,1.0
South Korea,201910,1252.0,403.0,5.0,0.0
United States,201910,7608.0,6442.0,13.0,8.0
Switzerland,201910,353.0,766.0,0.0,2.0
Tanzania,201910,17.0,43.0,0.0,1.0
Portugal,201910,201.0,298.0,0.0,0.0
United Kingdom,201910,1235.0,2498.0,0.0,2.0
Italy,201910,1186.0,1248.0,1.0,0.0
Singapore,201910,138.0,257.0,0.0,1.0
Canada,201910,1067.0,1215.0,2.0,4.0
Sweden,201910,358.0,635.0,1.0,1.0
China,201910,8105.0,2526.0,8.0,2.0
Netherlands,201910,607.0,951.0,0.0,4.0
Brazil,201910,960.0,648.0,0.0,0.0
Morocco,201910,19.0,37.0,0.0,0.0
Germany,201910,1494.0,1803.0,0.0,4.0
Costa Rica,201910,3.0,13.0,0.0,0.0
Turkey,201910,510.0,200.0,0.0,0.0
Greece,201910,159.0,227.0,0.0,1.0
Iran,201910,551.0,294.0,0.0,0.0
South Africa,201910,144.0,190.0,0.0,1.0
Moldova,201910,0.0,3.0,0.0,0.0
Hungary,201910,82.0,138.0,0.0,0.0
Austria,201910,179.0,342.0,0.0,0.0
Serbia,201910,32.0,83.0,0.0,0.0
Romania,201910,61.0,67.0,0.0,0.0
Argentina,201910,91.0,145.0,0.0,1.0
Israel,201910,229.0,261.0,0.0,0.0
Spain,201910,982.0,966.0,0.0,1.0
Russia,201910,292.0,227.0,0.0,0.0
Belgium,201910,258.0,555.0,0.0,1.0
Norway,201910,155.0,296.0,0.0,0.0
Vietnam,201910,31.0,92.0,0.0,0.0
Malaysia,201910,117.0,136.0,0.0,0.0
Ireland,201910,144.0,186.0,0.0,0.0
Taiwan,201910,467.0,267.0,0.0,0.0
Chile,201910,89.0,140.0,0.0,0.0
Egypt,201910,215.0,174.0,0.0,0.0
Jordan,201910,20.0,34.0,0.0,0.0
Thailand,201910,141.0,153.0,0.0,0.0
Qatar,201910,18.0,51.0,0.0,0.0
Bangladesh,201910,20.0,73.0,0.0,0.0
Saudi Arabia,201910,108.0,258.0,0.0,2.0
Poland,201910,505.0,299.0,0.0,0.0
Iceland,201910,5.0,33.0,0.0,0.0
Lebanon,201910,42.0,60.0,0.0,0.0
New Zealand,201910,132.0,207.0,0.0,0.0
Mozambique,201910,0.0,14.0,0.0,0.0
Lithuania,201910,31.0,52.0,0.0,0.0
Bosnia and Herzegovina,201910,4.0,8.0,0.0,0.0
Finland,201910,149.0,272.0,0.0,1.0
Slovenia,201910,41.0,83.0,0.0,0.0
Georgia,201910,49.0,66.0,0.0,0.0
New Caledonia,201910,1.0,3.0,0.0,0.0
Myanmar,201910,1.0,10.0,0.0,0.0
Croatia,201910,40.0,65.0,0.0,0.0
Zambia,201910,0.0,18.0,0.0,0.0
Pakistan,201910,69.0,203.0,0.0,0.0
Jersey,201910,26.0,29.0,0.0,0.0
Cameroon,201910,6.0,28.0,0.0,0.0
Uruguay,201910,14.0,30.0,0.0,0.0
Peru,201910,40.0,105.0,0.0,0.0
Ethiopia,201910,71.0,47.0,0.0,0.0
Colombia,201910,56.0,108.0,0.0,0.0
Kenya,201910,22.0,82.0,0.0,0.0
Democratic Republic of the Congo,201910,0.0,5.0,0.0,0.0
Estonia,201910,13.0,43.0,0.0,0.0
Mexico,201910,234.0,202.0,0.0,0.0
Slovakia,201910,29.0,32.0,0.0,0.0
Cuba,201910,8.0,18.0,0.0,0.0
Fiji,201910,0.0,5.0,0.0,0.0
Ghana,201910,22.0,52.0,0.0,0.0
Nigeria,201910,44.0,73.0,0.0,0.0
Guinea,201910,0.0,13.0,0.0,0.0
Kyrgyzstan,201910,1.0,2.0,0.0,0.0
Nepal,201910,9.0,23.0,0.0,0.0
United Arab Emirates,201910,11.0,59.0,0.0,0.0
French Polynesia,201910,0.0,3.0,0.0,0.0
Indonesia,201910,169.0,67.0,0.0,0.0
Ukraine,201910,13.0,36.0,0.0,0.0
Sri Lanka,201910,15.0,19.0,0.0,0.0
Cyprus,201910,7.0,40.0,0.0,0.0
Philippines,201910,12.0,47.0,0.0,0.0
Nicaragua,201910,0.0,4.0,0.0,0.0
Cambodia,201910,1.0,13.0,0.0,0.0
Tunisia,201910,33.0,51.0,0.0,0.0
Venezuela,201910,0.0,21.0,0.0,0.0
Latvia,201910,6.0,20.0,0.0,0.0
Czechia,201910,5.0,11.0,0.0,0.0
Ecuador,201910,12.0,36.0,0.0,0.0
Botswana,201910,1.0,10.0,0.0,0.0
Bolivia,201910,0.0,11.0,0.0,0.0
North Macedonia,201910,1.0,7.0,0.0,0.0
Afghanistan,201910,0.0,5.0,0.0,0.0
Benin,201910,4.0,9.0,0.0,0.0
Burkina Faso,201910,4.0,15.0,0.0,0.0
Haiti,201910,0.0,10.0,0.0,0.0
Mali,201910,2.0,11.0,0.0,0.0
Niger,201910,1.0,2.0,0.0,0.0
Sierra Leone,201910,0.0,6.0,0.0,0.0
Bulgaria,201910,50.0,38.0,0.0,0.0
Algeria,201910,8.0,26.0,0.0,0.0
Senegal,201910,2.0,9.0,0.0,0.0
Oman,201910,11.0,21.0,0.0,0.0
Grenada,201910,0.0,6.0,0.0,0.0
Kuwait,201910,16.0,20.0,0.0,0.0
Laos,201910,0.0,3.0,0.0,0.0
Brunei,201910,0.0,5.0,0.0,0.0
Dominica,201910,0.0,0.0,0.0,0.0
Luxembourg,201910,7.0,28.0,0.0,1.0
Tonga,201910,0.0,0.0,0.0,0.0
Honduras,201910,0.0,4.0,0.0,0.0
Panama,201910,0.0,18.0,0.0,0.0
Rwanda,201910,0.0,8.0,0.0,0.0
Liberia,201910,0.0,1.0,0.0,0.0
Zimbabwe,201910,1.0,20.0,0.0,0.0
Kazakhstan,201910,4.0,20.0,0.0,0.0
Guatemala,201910,0.0,11.0,0.0,0.0
Samoa,201910,0.0,1.0,0.0,0.0
Azerbaijan,201910,0.0,5.0,0.0,0.0
Namibia,201910,0.0,7.0,0.0,0.0
Angola,201910,0.0,3.0,0.0,0.0
Monaco,201910,2.0,4.0,0.0,0.0
Iraq,201910,8.0,23.0,0.0,0.0
Barbados,201910,1.0,2.0,0.0,0.0
Belarus,201910,2.0,21.0,0.0,0.0
Malawi,201910,5.0,22.0,0.0,0.0
Sudan,201910,3.0,14.0,0.0,0.0
Malta,201910,1.0,15.0,0.0,0.0
Burundi,201910,0.0,2.0,0.0,0.0
Mauritius,201910,0.0,4.0,0.0,0.0
Cabo Verde,201910,0.0,0.0,0.0,0.0
Madagascar,201910,1.0,8.0,0.0,0.0
Macao,201910,0.0,2.0,0.0,0.0
Togo,201910,1.0,2.0,0.0,0.0
French Guiana,201910,1.0,2.0,0.0,0.0
Republic of the Congo,201910,0.0,0.0,0.0,0.0
Syria,201910,3.0,1.0,0.0,0.0
Bahrain,201910,5.0,5.0,0.0,0.0
Mongolia,201910,0.0,12.0,0.0,0.0
Greenland,201910,0.0,2.0,0.0,0.0
Kosovo,201910,0.0,3.0,0.0,0.0
Dominican Republic,201910,0.0,6.0,0.0,0.0
Montenegro,201910,0.0,3.0,0.0,0.0
Saint Kitts and Nevis,201910,0.0,1.0,0.0,0.0
Gambia,201910,0.0,8.0,0.0,0.0
Armenia,201910,2.0,8.0,0.0,0.0
Tajikistan,201910,0.0,3.0,0.0,0.0
Trinidad and Tobago,201910,5.0,2.0,0.0,0.0
Saint Lucia,201910,0.0,0.0,0.0,0.0
Paraguay,201910,2.0,9.0,0.0,0.0
Yemen,201910,3.0,4.0,0.0,0.0
Bhutan,201910,1.0,6.0,0.0,0.0
Lesotho,201910,0.0,0.0,0.0,0.0
Eswatini,201910,0.0,3.0,0.0,0.0
GuineaBissau,201910,0.0,2.0,0.0,0.0
Liechtenstein,201910,0.0,0.0,0.0,0.0
Uzbekistan,201910,0.0,0.0,0.0,0.0
Jamaica,201910,3.0,9.0,0.0,0.0
country,201910,0.0,0.0,0.0,0.0
Reunion,201910,0.0,1.0,0.0,0.0
Palestinian Territory,201910,0.0,0.0,0.0,0.0
Libya,201910,1.0,2.0,0.0,0.0
Guadeloupe,201910,0.0,0.0,0.0,0.0
Somalia,201910,0.0,0.0,0.0,0.0
Albania,201910,1.0,9.0,0.0,0.0
Mauritania,201910,0.0,0.0,0.0,0.0
El Salvador,201910,0.0,0.0,0.0,0.0
Central African Republic,201910,0.0,3.0,0.0,0.0
Belize,201910,0.0,2.0,0.0,0.0
Faroe Islands,201910,0.0,3.0,0.0,0.0
Curacao,201910,0.0,0.0,0.0,0.0
Seychelles,201910,0.0,4.0,0.0,0.0
Chad,201910,0.0,1.0,0.0,0.0
San Marino,201910,0.0,0.0,0.0,0.0
Maldives,201910,0.0,0.0,0.0,0.0
Turkmenistan,201910,0.0,0.0,0.0,0.0
Ivory Coast,201910,0.0,0.0,0.0,0.0
Gabon,201910,0.0,7.0,0.0,0.0
Cayman Islands,201910,0.0,0.0,0.0,0.0
Eritrea,201910,2.0,0.0,0.0,0.0
Guyana,201910,0.0,4.0,0.0,0.0
Bahamas,201910,0.0,2.0,0.0,0.0
Turks and Caicos Islands,201910,0.0,0.0,0.0,0.0
Palau,201910,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201910,0.0,0.0,0.0,0.0
Djibouti,201910,0.0,1.0,0.0,0.0
Martinique,201910,0.0,0.0,0.0,0.0
Antigua and Barbuda,201910,0.0,0.0,0.0,0.0
Micronesia,201910,0.0,0.0,0.0,0.0
Bermuda,201910,0.0,0.0,0.0,0.0
Andorra,201910,0.0,0.0,0.0,0.0
Suriname,201910,0.0,2.0,0.0,0.0
Solomon Islands,201910,0.0,1.0,0.0,0.0
Vatican,201910,0.0,0.0,0.0,0.0
Sint Maarten,201910,0.0,1.0,0.0,0.0
Isle of Man,201910,0.0,0.0,0.0,0.0
Gibraltar,201910,0.0,0.0,0.0,0.0
Aruba,201910,0.0,0.0,0.0,0.0
India,201911,845.0,460.0,1.0,0.0
Uganda,201911,7.0,47.0,0.0,0.0
Denmark,201911,245.0,413.0,1.0,0.0
Japan,201911,1925.0,727.0,0.0,0.0
France,201911,631.0,1187.0,0.0,2.0
Australia,201911,995.0,1075.0,3.0,3.0
South Korea,201911,1152.0,391.0,3.0,2.0
United States,201911,6780.0,6025.0,7.0,7.0
Switzerland,201911,284.0,715.0,1.0,2.0
Tanzania,201911,9.0,36.0,0.0,0.0
Portugal,201911,195.0,246.0,0.0,1.0
United Kingdom,201911,1098.0,2239.0,0.0,4.0
Italy,201911,1245.0,1127.0,0.0,1.0
Singapore,201911,147.0,217.0,0.0,0.0
Canada,201911,952.0,1158.0,4.0,0.0
Sweden,201911,306.0,590.0,0.0,1.0
China,201911,7849.0,2384.0,9.0,2.0
Netherlands,201911,637.0,899.0,0.0,3.0
Brazil,201911,790.0,618.0,1.0,1.0
Morocco,201911,29.0,18.0,0.0,0.0
Germany,201911,1435.0,1811.0,0.0,1.0
Costa Rica,201911,2.0,11.0,0.0,0.0
Turkey,201911,518.0,174.0,0.0,0.0
Greece,201911,174.0,212.0,0.0,1.0
Iran,201911,440.0,241.0,0.0,0.0
South Africa,201911,130.0,176.0,0.0,1.0
Moldova,201911,0.0,3.0,0.0,0.0
Hungary,201911,57.0,125.0,0.0,0.0
Austria,201911,154.0,348.0,0.0,0.0
Serbia,201911,35.0,53.0,0.0,0.0
Romania,201911,67.0,58.0,0.0,0.0
Argentina,201911,69.0,127.0,0.0,0.0
Israel,201911,231.0,228.0,0.0,0.0
Spain,201911,906.0,896.0,0.0,1.0
Russia,201911,259.0,234.0,0.0,0.0
Belgium,201911,226.0,521.0,0.0,1.0
Norway,201911,129.0,239.0,0.0,0.0
Vietnam,201911,22.0,94.0,0.0,0.0
Malaysia,201911,95.0,148.0,0.0,0.0
Ireland,201911,143.0,178.0,0.0,0.0
Taiwan,201911,383.0,234.0,2.0,0.0
Chile,201911,68.0,155.0,0.0,0.0
Egypt,201911,184.0,173.0,0.0,1.0
Jordan,201911,21.0,33.0,0.0,0.0
Thailand,201911,121.0,154.0,0.0,0.0
Qatar,201911,18.0,53.0,0.0,0.0
Bangladesh,201911,15.0,52.0,0.0,0.0
Saudi Arabia,201911,105.0,238.0,0.0,1.0
Poland,201911,497.0,277.0,0.0,0.0
Iceland,201911,2.0,20.0,0.0,0.0
Lebanon,201911,37.0,40.0,0.0,0.0
New Zealand,201911,116.0,158.0,0.0,0.0
Mozambique,201911,2.0,11.0,0.0,1.0
Lithuania,201911,36.0,34.0,0.0,0.0
Bosnia and Herzegovina,201911,2.0,7.0,0.0,0.0
Finland,201911,144.0,240.0,0.0,0.0
Slovenia,201911,42.0,51.0,0.0,0.0
Georgia,201911,50.0,39.0,0.0,0.0
New Caledonia,201911,1.0,1.0,0.0,0.0
Myanmar,201911,0.0,11.0,0.0,0.0
Croatia,201911,32.0,57.0,0.0,0.0
Zambia,201911,0.0,13.0,0.0,0.0
Pakistan,201911,83.0,168.0,0.0,0.0
Jersey,201911,31.0,18.0,0.0,0.0
Cameroon,201911,7.0,18.0,0.0,0.0
Uruguay,201911,8.0,20.0,0.0,0.0
Peru,201911,34.0,115.0,0.0,0.0
Ethiopia,201911,74.0,45.0,0.0,0.0
Colombia,201911,72.0,114.0,0.0,0.0
Kenya,201911,16.0,71.0,0.0,0.0
Democratic Republic of the Congo,201911,0.0,2.0,0.0,0.0
Estonia,201911,12.0,38.0,0.0,0.0
Mexico,201911,193.0,188.0,0.0,0.0
Slovakia,201911,31.0,48.0,0.0,0.0
Cuba,201911,1.0,11.0,0.0,0.0
Fiji,201911,1.0,8.0,0.0,0.0
Ghana,201911,10.0,37.0,0.0,0.0
Nigeria,201911,43.0,72.0,0.0,0.0
Guinea,201911,0.0,10.0,0.0,0.0
Kyrgyzstan,201911,1.0,1.0,0.0,0.0
Nepal,201911,15.0,33.0,0.0,0.0
United Arab Emirates,201911,13.0,46.0,0.0,0.0
French Polynesia,201911,0.0,1.0,0.0,0.0
Indonesia,201911,113.0,65.0,0.0,0.0
Ukraine,201911,10.0,31.0,0.0,0.0
Sri Lanka,201911,12.0,22.0,0.0,0.0
Cyprus,201911,6.0,35.0,0.0,0.0
Philippines,201911,12.0,46.0,0.0,0.0
Nicaragua,201911,0.0,2.0,0.0,0.0
Cambodia,201911,0.0,8.0,0.0,0.0
Tunisia,201911,25.0,25.0,0.0,0.0
Venezuela,201911,2.0,14.0,0.0,0.0
Latvia,201911,5.0,22.0,0.0,0.0
Czechia,201911,3.0,8.0,0.0,0.0
Ecuador,201911,4.0,24.0,0.0,0.0
Botswana,201911,1.0,6.0,0.0,0.0
Bolivia,201911,0.0,7.0,0.0,0.0
North Macedonia,201911,0.0,7.0,0.0,0.0
Afghanistan,201911,0.0,1.0,0.0,0.0
Benin,201911,3.0,15.0,0.0,0.0
Burkina Faso,201911,1.0,10.0,0.0,0.0
Haiti,201911,0.0,2.0,0.0,0.0
Mali,201911,5.0,14.0,0.0,0.0
Niger,201911,1.0,6.0,0.0,0.0
Sierra Leone,201911,1.0,7.0,0.0,0.0
Bulgaria,201911,30.0,45.0,0.0,0.0
Algeria,201911,6.0,20.0,0.0,0.0
Senegal,201911,2.0,12.0,0.0,0.0
Oman,201911,5.0,26.0,0.0,0.0
Grenada,201911,0.0,12.0,0.0,0.0
Kuwait,201911,9.0,14.0,0.0,0.0
Laos,201911,1.0,3.0,0.0,0.0
Brunei,201911,1.0,4.0,0.0,0.0
Dominica,201911,0.0,0.0,0.0,0.0
Luxembourg,201911,4.0,31.0,0.0,0.0
Tonga,201911,0.0,1.0,0.0,0.0
Honduras,201911,0.0,3.0,0.0,0.0
Panama,201911,3.0,5.0,0.0,0.0
Rwanda,201911,3.0,10.0,0.0,0.0
Liberia,201911,0.0,0.0,0.0,0.0
Zimbabwe,201911,1.0,18.0,0.0,0.0
Kazakhstan,201911,2.0,19.0,0.0,0.0
Guatemala,201911,0.0,4.0,0.0,0.0
Samoa,201911,0.0,0.0,0.0,0.0
Azerbaijan,201911,0.0,6.0,0.0,0.0
Namibia,201911,1.0,3.0,0.0,0.0
Angola,201911,0.0,2.0,0.0,0.0
Monaco,201911,1.0,5.0,0.0,0.0
Iraq,201911,18.0,18.0,0.0,0.0
Barbados,201911,0.0,3.0,0.0,0.0
Belarus,201911,3.0,10.0,0.0,0.0
Malawi,201911,4.0,25.0,0.0,0.0
Sudan,201911,1.0,12.0,0.0,0.0
Malta,201911,1.0,5.0,0.0,0.0
Burundi,201911,0.0,0.0,0.0,0.0
Mauritius,201911,0.0,4.0,0.0,1.0
Cabo Verde,201911,0.0,3.0,0.0,0.0
Madagascar,201911,0.0,10.0,0.0,1.0
Macao,201911,0.0,1.0,0.0,0.0
Togo,201911,0.0,3.0,0.0,0.0
French Guiana,201911,0.0,1.0,0.0,0.0
Republic of the Congo,201911,0.0,1.0,0.0,0.0
Syria,201911,3.0,2.0,0.0,0.0
Bahrain,201911,4.0,10.0,0.0,0.0
Mongolia,201911,1.0,8.0,0.0,0.0
Greenland,201911,0.0,2.0,0.0,0.0
Kosovo,201911,0.0,5.0,0.0,0.0
Dominican Republic,201911,0.0,2.0,0.0,0.0
Montenegro,201911,0.0,3.0,0.0,0.0
Saint Kitts and Nevis,201911,0.0,2.0,0.0,0.0
Gambia,201911,0.0,6.0,0.0,0.0
Armenia,201911,3.0,9.0,0.0,0.0
Tajikistan,201911,0.0,0.0,0.0,0.0
Trinidad and Tobago,201911,1.0,4.0,0.0,0.0
Saint Lucia,201911,0.0,0.0,0.0,0.0
Paraguay,201911,0.0,2.0,0.0,0.0
Yemen,201911,0.0,5.0,0.0,0.0
Bhutan,201911,0.0,4.0,0.0,0.0
Lesotho,201911,0.0,1.0,0.0,0.0
Eswatini,201911,0.0,1.0,0.0,0.0
GuineaBissau,201911,0.0,2.0,0.0,0.0
Liechtenstein,201911,0.0,0.0,0.0,0.0
Uzbekistan,201911,0.0,2.0,0.0,0.0
Jamaica,201911,0.0,6.0,0.0,0.0
country,201911,0.0,0.0,0.0,0.0
Reunion,201911,1.0,1.0,0.0,0.0
Palestinian Territory,201911,0.0,0.0,0.0,0.0
Libya,201911,2.0,3.0,0.0,0.0
Guadeloupe,201911,0.0,1.0,0.0,0.0
Somalia,201911,1.0,1.0,0.0,0.0
Albania,201911,2.0,10.0,0.0,0.0
Mauritania,201911,0.0,1.0,0.0,0.0
El Salvador,201911,0.0,2.0,0.0,0.0
Central African Republic,201911,0.0,0.0,0.0,0.0
Belize,201911,0.0,1.0,0.0,0.0
Faroe Islands,201911,1.0,3.0,0.0,0.0
Curacao,201911,0.0,0.0,0.0,0.0
Seychelles,201911,0.0,1.0,0.0,1.0
Chad,201911,0.0,0.0,0.0,0.0
San Marino,201911,0.0,1.0,0.0,0.0
Maldives,201911,0.0,1.0,0.0,0.0
Turkmenistan,201911,0.0,0.0,0.0,0.0
Ivory Coast,201911,0.0,2.0,0.0,0.0
Gabon,201911,0.0,6.0,0.0,0.0
Cayman Islands,201911,0.0,0.0,0.0,0.0
Eritrea,201911,1.0,1.0,0.0,0.0
Guyana,201911,0.0,4.0,0.0,0.0
Bahamas,201911,0.0,2.0,0.0,0.0
Turks and Caicos Islands,201911,0.0,0.0,0.0,0.0
Palau,201911,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201911,0.0,0.0,0.0,0.0
Djibouti,201911,0.0,0.0,0.0,0.0
Martinique,201911,0.0,0.0,0.0,0.0
Antigua and Barbuda,201911,0.0,0.0,0.0,0.0
Micronesia,201911,0.0,0.0,0.0,0.0
Bermuda,201911,0.0,0.0,0.0,0.0
Andorra,201911,0.0,0.0,0.0,0.0
Suriname,201911,0.0,2.0,0.0,0.0
Solomon Islands,201911,0.0,1.0,0.0,0.0
Vatican,201911,0.0,0.0,0.0,0.0
Sint Maarten,201911,0.0,0.0,0.0,0.0
Isle of Man,201911,0.0,0.0,0.0,0.0
Gibraltar,201911,0.0,0.0,0.0,0.0
Aruba,201911,0.0,1.0,0.0,0.0
India,201912,859.0,465.0,0.0,0.0
Uganda,201912,7.0,38.0,0.0,0.0
Denmark,201912,243.0,391.0,0.0,1.0
Japan,201912,2087.0,741.0,1.0,0.0
France,201912,654.0,1165.0,0.0,2.0
Australia,201912,944.0,1028.0,2.0,1.0
South Korea,201912,1108.0,372.0,2.0,2.0
United States,201912,7078.0,5862.0,7.0,9.0
Switzerland,201912,309.0,694.0,0.0,0.0
Tanzania,201912,10.0,38.0,0.0,0.0
Portugal,201912,181.0,262.0,0.0,1.0
United Kingdom,201912,1006.0,2085.0,2.0,6.0
Italy,201912,1270.0,1196.0,2.0,2.0
Singapore,201912,122.0,220.0,0.0,1.0
Canada,201912,916.0,1135.0,1.0,0.0
Sweden,201912,331.0,510.0,0.0,1.0
China,201912,8221.0,2386.0,13.0,1.0
Netherlands,201912,557.0,814.0,0.0,0.0
Brazil,201912,803.0,590.0,0.0,0.0
Morocco,201912,22.0,35.0,0.0,0.0
Germany,201912,1303.0,1718.0,2.0,3.0
Costa Rica,201912,7.0,17.0,0.0,0.0
Turkey,201912,539.0,194.0,0.0,1.0
Greece,201912,165.0,190.0,0.0,0.0
Iran,201912,580.0,284.0,0.0,0.0
South Africa,201912,122.0,192.0,0.0,1.0
Moldova,201912,0.0,1.0,0.0,0.0
Hungary,201912,66.0,115.0,0.0,0.0
Austria,201912,172.0,350.0,0.0,0.0
Serbia,201912,37.0,47.0,0.0,0.0
Romania,201912,57.0,75.0,0.0,0.0
Argentina,201912,106.0,136.0,0.0,0.0
Israel,201912,247.0,251.0,0.0,0.0
Spain,201912,932.0,929.0,0.0,1.0
Russia,201912,276.0,205.0,0.0,0.0
Belgium,201912,223.0,511.0,0.0,1.0
Norway,201912,140.0,282.0,0.0,1.0
Vietnam,201912,20.0,94.0,0.0,1.0
Malaysia,201912,80.0,132.0,0.0,0.0
Ireland,201912,125.0,188.0,0.0,1.0
Taiwan,201912,389.0,249.0,2.0,1.0
Chile,201912,77.0,145.0,0.0,0.0
Egypt,201912,213.0,169.0,0.0,0.0
Jordan,201912,18.0,47.0,0.0,0.0
Thailand,201912,115.0,139.0,0.0,0.0
Qatar,201912,16.0,50.0,0.0,0.0
Bangladesh,201912,11.0,57.0,0.0,0.0
Saudi Arabia,201912,103.0,265.0,0.0,1.0
Poland,201912,527.0,288.0,0.0,0.0
Iceland,201912,6.0,25.0,0.0,0.0
Lebanon,201912,30.0,52.0,0.0,0.0
New Zealand,201912,110.0,179.0,0.0,0.0
Mozambique,201912,0.0,14.0,0.0,0.0
Lithuania,201912,26.0,38.0,0.0,0.0
Bosnia and Herzegovina,201912,2.0,7.0,0.0,0.0
Finland,201912,154.0,216.0,0.0,0.0
Slovenia,201912,43.0,60.0,0.0,0.0
Georgia,201912,46.0,49.0,0.0,0.0
New Caledonia,201912,0.0,2.0,0.0,0.0
Myanmar,201912,0.0,8.0,0.0,1.0
Croatia,201912,26.0,44.0,0.0,0.0
Zambia,201912,1.0,16.0,0.0,0.0
Pakistan,201912,68.0,184.0,0.0,0.0
Jersey,201912,29.0,21.0,0.0,0.0
Cameroon,201912,9.0,21.0,0.0,0.0
Uruguay,201912,12.0,33.0,0.0,0.0
Peru,201912,22.0,99.0,0.0,0.0
Ethiopia,201912,63.0,58.0,0.0,0.0
Colombia,201912,47.0,102.0,0.0,0.0
Kenya,201912,9.0,47.0,0.0,0.0
Democratic Republic of the Congo,201912,1.0,5.0,0.0,0.0
Estonia,201912,8.0,23.0,0.0,0.0
Mexico,201912,215.0,178.0,0.0,0.0
Slovakia,201912,29.0,39.0,0.0,0.0
Cuba,201912,2.0,16.0,0.0,0.0
Fiji,201912,1.0,4.0,0.0,0.0
Ghana,201912,10.0,38.0,0.0,0.0
Nigeria,201912,46.0,61.0,0.0,0.0
Guinea,201912,0.0,3.0,0.0,0.0
Kyrgyzstan,201912,0.0,1.0,0.0,0.0
Nepal,201912,17.0,28.0,0.0,0.0
United Arab Emirates,201912,15.0,43.0,0.0,0.0
French Polynesia,201912,0.0,6.0,0.0,0.0
Indonesia,201912,29.0,64.0,0.0,0.0
Ukraine,201912,13.0,37.0,0.0,0.0
Sri Lanka,201912,19.0,16.0,0.0,0.0
Cyprus,201912,8.0,37.0,0.0,0.0
Philippines,201912,10.0,22.0,0.0,0.0
Nicaragua,201912,0.0,4.0,0.0,0.0
Cambodia,201912,1.0,11.0,0.0,0.0
Tunisia,201912,27.0,44.0,0.0,0.0
Venezuela,201912,2.0,14.0,0.0,0.0
Latvia,201912,3.0,26.0,0.0,0.0
Czechia,201912,1.0,6.0,0.0,0.0
Ecuador,201912,6.0,27.0,0.0,0.0
Botswana,201912,1.0,9.0,0.0,0.0
Bolivia,201912,0.0,3.0,0.0,0.0
North Macedonia,201912,1.0,4.0,0.0,0.0
Afghanistan,201912,0.0,4.0,0.0,0.0
Benin,201912,1.0,5.0,0.0,0.0
Burkina Faso,201912,0.0,13.0,0.0,0.0
Haiti,201912,0.0,5.0,0.0,0.0
Mali,201912,2.0,11.0,0.0,0.0
Niger,201912,1.0,1.0,0.0,0.0
Sierra Leone,201912,1.0,1.0,0.0,0.0
Bulgaria,201912,17.0,30.0,0.0,0.0
Algeria,201912,11.0,21.0,0.0,0.0
Senegal,201912,1.0,19.0,0.0,0.0
Oman,201912,5.0,14.0,0.0,0.0
Grenada,201912,0.0,6.0,0.0,0.0
Kuwait,201912,7.0,16.0,0.0,0.0
Laos,201912,0.0,5.0,0.0,0.0
Brunei,201912,0.0,2.0,0.0,0.0
Dominica,201912,0.0,1.0,0.0,0.0
