country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Grenada,202001,1.0,5.0,0.0,0.0
Ecuador,202001,8.0,30.0,0.0,1.0
Rwanda,202001,3.0,15.0,0.0,0.0
Venezuela,202001,2.0,14.0,0.0,0.0
Kenya,202001,17.0,75.0,0.0,0.0
Niger,202001,0.0,3.0,0.0,0.0
Chad,202001,0.0,0.0,0.0,0.0
Mali,202001,2.0,10.0,0.0,0.0
Afghanistan,202001,0.0,0.0,0.0,0.0
Oman,202001,6.0,22.0,0.0,0.0
North Macedonia,202001,1.0,5.0,0.0,0.0
Botswana,202001,1.0,4.0,0.0,0.0
Zimbabwe,202001,2.0,19.0,0.0,0.0
Benin,202001,1.0,10.0,0.0,0.0
Haiti,202001,1.0,2.0,0.0,0.0
Sierra Leone,202001,0.0,14.0,0.0,0.0
Mongolia,202001,1.0,9.0,0.0,0.0
Senegal,202001,1.0,15.0,0.0,0.0
Laos,202001,0.0,1.0,0.0,0.0
Kazakhstan,202001,2.0,20.0,0.0,0.0
Azerbaijan,202001,1.0,6.0,0.0,0.0
Sudan,202001,4.0,11.0,0.0,0.0
Tonga,202001,0.0,0.0,0.0,0.0
Guatemala,202001,1.0,7.0,0.0,0.0
Namibia,202001,2.0,5.0,0.0,0.0
Angola,202001,0.0,2.0,0.0,0.0
Iraq,202001,11.0,14.0,0.0,0.0
Panama,202001,2.0,10.0,0.0,0.0
Cambodia,202001,0.0,12.0,0.0,0.0
Montenegro,202001,1.0,4.0,0.0,0.0
Democratic Republic of the Congo,202001,1.0,5.0,0.0,0.0
Syria,202001,9.0,4.0,0.0,0.0
Guinea,202001,1.0,9.0,0.0,0.0
Malawi,202001,1.0,23.0,0.0,0.0
Malta,202001,0.0,7.0,0.0,0.0
Belarus,202001,2.0,17.0,0.0,0.0
Greenland,202001,1.0,5.0,0.0,0.0
Monaco,202001,1.0,6.0,0.0,0.0
Brunei,202001,0.0,4.0,0.0,0.0
Bahrain,202001,0.0,5.0,0.0,0.0
Barbados,202001,0.0,3.0,0.0,0.0
Republic of the Congo,202001,0.0,0.0,0.0,0.0
Mauritius,202001,1.0,4.0,0.0,0.0
Tajikistan,202001,0.0,1.0,0.0,0.0
Armenia,202001,1.0,10.0,0.0,0.0
Macao,202001,0.0,1.0,0.0,0.0
Gambia,202001,1.0,6.0,0.0,0.0
Burundi,202001,0.0,3.0,0.0,0.0
Cabo Verde,202001,0.0,0.0,0.0,0.0
Madagascar,202001,4.0,3.0,0.0,0.0
Paraguay,202001,1.0,5.0,0.0,0.0
French Guiana,202001,1.0,4.0,0.0,1.0
Togo,202001,1.0,4.0,0.0,0.0
Samoa,202001,0.0,1.0,0.0,0.0
Dominican Republic,202001,0.0,6.0,0.0,0.0
Saint Lucia,202001,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,202001,3.0,3.0,0.0,0.0
Somalia,202001,0.0,1.0,0.0,0.0
Trinidad and Tobago,202001,1.0,1.0,0.0,1.0
Gabon,202001,0.0,4.0,0.0,0.0
Lesotho,202001,1.0,3.0,0.0,0.0
GuineaBissau,202001,0.0,1.0,0.0,0.0
Bhutan,202001,1.0,2.0,0.0,0.0
Liechtenstein,202001,0.0,2.0,0.0,0.0
Yemen,202001,1.0,4.0,0.0,0.0
Jamaica,202001,0.0,7.0,0.0,0.0
Reunion,202001,1.0,0.0,0.0,0.0
Libya,202001,0.0,2.0,0.0,0.0
Guadeloupe,202001,0.0,1.0,0.0,0.0
Palestinian Territory,202001,0.0,1.0,0.0,0.0
Albania,202001,1.0,7.0,0.0,0.0
Mauritania,202001,0.0,0.0,0.0,0.0
El Salvador,202001,0.0,2.0,0.0,0.0
Belize,202001,0.0,1.0,0.0,0.0
Faroe Islands,202001,0.0,1.0,0.0,0.0
Central African Republic,202001,0.0,1.0,0.0,0.0
Curacao,202001,0.0,0.0,0.0,0.0
Seychelles,202001,0.0,2.0,0.0,0.0
Turkmenistan,202001,0.0,0.0,0.0,0.0
Maldives,202001,0.0,1.0,0.0,0.0
San Marino,202001,0.0,0.0,0.0,0.0
Ivory Coast,202001,0.0,0.0,0.0,0.0
Suriname,202001,0.0,2.0,0.0,0.0
Eritrea,202001,1.0,1.0,0.0,0.0
Cayman Islands,202001,0.0,0.0,0.0,0.0
Guyana,202001,0.0,2.0,0.0,0.0
Bahamas,202001,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202001,0.0,0.0,0.0,0.0
Palau,202001,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202001,0.0,0.0,0.0,0.0
Antigua and Barbuda,202001,0.0,0.0,0.0,0.0
Djibouti,202001,0.0,0.0,0.0,0.0
Martinique,202001,0.0,1.0,0.0,0.0
Solomon Islands,202001,0.0,0.0,0.0,0.0
Bermuda,202001,0.0,1.0,0.0,0.0
Andorra,202001,0.0,1.0,0.0,0.0
Tuvalu,202001,0.0,0.0,0.0,0.0
Vatican,202001,0.0,1.0,0.0,0.0
Sint Maarten,202001,0.0,0.0,0.0,0.0
Gibraltar,202001,0.0,0.0,0.0,0.0
Isle of Man,202001,0.0,0.0,0.0,0.0
Aland Islands,202001,0.0,0.0,0.0,0.0
Aruba,202001,0.0,0.0,0.0,0.0
Portugal,202002,184.0,284.0,2.0,1.0
Australia,202002,1019.0,1122.0,4.0,13.0
France,202002,733.0,1295.0,6.0,7.0
Netherlands,202002,648.0,907.0,0.0,9.0
United States,202002,7787.0,6518.0,69.0,104.0
China,202002,8918.0,2709.0,366.0,106.0
Morocco,202002,22.0,23.0,0.0,1.0
United Kingdom,202002,1178.0,2433.0,11.0,39.0
Switzerland,202002,344.0,815.0,6.0,11.0
Germany,202002,1545.0,1754.0,13.0,14.0
Singapore,202002,163.0,244.0,18.0,11.0
Canada,202002,983.0,1239.0,8.0,20.0
Greece,202002,183.0,210.0,1.0,2.0
Serbia,202002,34.0,80.0,0.0,0.0
Romania,202002,62.0,87.0,0.0,1.0
Denmark,202002,263.0,498.0,1.0,0.0
Sweden,202002,381.0,591.0,1.0,1.0
Japan,202002,2028.0,766.0,17.0,16.0
Norway,202002,172.0,287.0,0.0,2.0
Turkey,202002,605.0,188.0,0.0,1.0
Israel,202002,243.0,269.0,1.0,1.0
Chile,202002,59.0,118.0,1.0,2.0
Russia,202002,263.0,209.0,0.0,0.0
Belgium,202002,231.0,547.0,2.0,6.0
Mozambique,202002,1.0,10.0,0.0,0.0
Italy,202002,1505.0,1246.0,20.0,19.0
Bosnia and Herzegovina,202002,4.0,6.0,0.0,0.0
Poland,202002,573.0,319.0,1.0,1.0
Lithuania,202002,38.0,39.0,0.0,0.0
Finland,202002,171.0,218.0,0.0,0.0
Spain,202002,934.0,1011.0,3.0,2.0
Brazil,202002,846.0,641.0,5.0,4.0
Iran,202002,589.0,351.0,4.0,3.0
Austria,202002,179.0,429.0,0.0,1.0
India,202002,918.0,498.0,6.0,10.0
Colombia,202002,50.0,104.0,1.0,6.0
Mexico,202002,203.0,191.0,3.0,1.0
Vietnam,202002,26.0,88.0,3.0,2.0
Uruguay,202002,9.0,23.0,1.0,1.0
South Korea,202002,1352.0,433.0,16.0,3.0
Taiwan,202002,465.0,254.0,9.0,8.0
South Africa,202002,145.0,196.0,0.0,3.0
Ireland,202002,106.0,211.0,0.0,2.0
Nicaragua,202002,0.0,2.0,0.0,0.0
Peru,202002,33.0,96.0,0.0,2.0
Sri Lanka,202002,25.0,17.0,0.0,0.0
Indonesia,202002,29.0,54.0,0.0,3.0
Bolivia,202002,1.0,4.0,0.0,2.0
New Zealand,202002,128.0,194.0,2.0,1.0
Saudi Arabia,202002,129.0,289.0,8.0,10.0
Nigeria,202002,51.0,75.0,0.0,2.0
Uganda,202002,10.0,69.0,0.0,1.0
Tanzania,202002,10.0,51.0,0.0,1.0
Slovakia,202002,36.0,47.0,0.0,0.0
Costa Rica,202002,5.0,11.0,0.0,0.0
Lebanon,202002,33.0,57.0,0.0,0.0
United Arab Emirates,202002,15.0,46.0,0.0,0.0
Jersey,202002,33.0,13.0,1.0,0.0
Argentina,202002,87.0,139.0,0.0,2.0
Moldova,202002,0.0,2.0,0.0,0.0
Hungary,202002,81.0,128.0,1.0,0.0
Malaysia,202002,123.0,157.0,1.0,5.0
Jordan,202002,38.0,43.0,0.0,2.0
Georgia,202002,50.0,55.0,0.0,0.0
Bangladesh,202002,21.0,62.0,1.0,2.0
Luxembourg,202002,6.0,29.0,0.0,0.0
Cyprus,202002,7.0,38.0,0.0,1.0
Thailand,202002,142.0,150.0,1.0,6.0
Honduras,202002,1.0,7.0,0.0,2.0
Egypt,202002,188.0,193.0,2.0,4.0
Estonia,202002,14.0,35.0,0.0,1.0
Latvia,202002,12.0,20.0,0.0,0.0
Kuwait,202002,11.0,22.0,0.0,1.0
Nepal,202002,17.0,33.0,0.0,4.0
Burkina Faso,202002,1.0,9.0,0.0,0.0
Liberia,202002,0.0,1.0,0.0,0.0
Slovenia,202002,45.0,82.0,0.0,0.0
Ethiopia,202002,74.0,54.0,1.0,1.0
Cameroon,202002,7.0,39.0,1.0,1.0
Uzbekistan,202002,0.0,3.0,0.0,0.0
Bulgaria,202002,18.0,36.0,0.0,0.0
Croatia,202002,41.0,58.0,0.0,0.0
Ukraine,202002,14.0,35.0,0.0,0.0
Czechia,202002,1.0,9.0,0.0,0.0
Pakistan,202002,68.0,191.0,0.0,4.0
Dominica,202002,0.0,2.0,0.0,0.0
Qatar,202002,23.0,70.0,1.0,0.0
Algeria,202002,8.0,26.0,1.0,0.0
Iceland,202002,5.0,22.0,0.0,0.0
Myanmar,202002,1.0,15.0,0.0,0.0
New Caledonia,202002,0.0,7.0,0.0,0.0
Tunisia,202002,30.0,41.0,0.0,0.0
Kyrgyzstan,202002,0.0,2.0,0.0,0.0
Zambia,202002,1.0,16.0,0.0,1.0
Cuba,202002,5.0,8.0,0.0,1.0
Fiji,202002,0.0,4.0,0.0,0.0
French Polynesia,202002,0.0,2.0,0.0,0.0
Ghana,202002,12.0,41.0,0.0,2.0
Philippines,202002,8.0,42.0,0.0,0.0
Grenada,202002,0.0,2.0,0.0,0.0
Ecuador,202002,4.0,18.0,0.0,0.0
Rwanda,202002,1.0,18.0,0.0,0.0
Venezuela,202002,1.0,10.0,0.0,1.0
Kenya,202002,12.0,85.0,0.0,2.0
Niger,202002,0.0,0.0,0.0,0.0
Chad,202002,0.0,5.0,0.0,0.0
Mali,202002,5.0,13.0,0.0,2.0
Afghanistan,202002,0.0,3.0,0.0,1.0
Oman,202002,8.0,19.0,1.0,3.0
North Macedonia,202002,1.0,4.0,0.0,0.0
Botswana,202002,2.0,7.0,0.0,0.0
Zimbabwe,202002,1.0,19.0,0.0,0.0
Benin,202002,0.0,7.0,0.0,0.0
Haiti,202002,0.0,6.0,0.0,0.0
Sierra Leone,202002,1.0,7.0,0.0,0.0
Mongolia,202002,0.0,14.0,0.0,0.0
Senegal,202002,4.0,16.0,0.0,0.0
Laos,202002,0.0,5.0,0.0,0.0
Kazakhstan,202002,8.0,14.0,0.0,0.0
Azerbaijan,202002,2.0,5.0,0.0,0.0
Sudan,202002,2.0,22.0,1.0,2.0
Tonga,202002,0.0,0.0,0.0,0.0
Guatemala,202002,1.0,9.0,0.0,0.0
Namibia,202002,1.0,3.0,0.0,0.0
Angola,202002,0.0,2.0,0.0,0.0
Iraq,202002,7.0,17.0,0.0,1.0
Panama,202002,1.0,13.0,0.0,1.0
Cambodia,202002,0.0,6.0,0.0,2.0
Montenegro,202002,0.0,3.0,0.0,0.0
Democratic Republic of the Congo,202002,1.0,5.0,0.0,0.0
Syria,202002,3.0,2.0,0.0,0.0
Guinea,202002,0.0,14.0,0.0,0.0
Malawi,202002,2.0,19.0,0.0,0.0
Malta,202002,4.0,7.0,0.0,0.0
Belarus,202002,3.0,9.0,0.0,1.0
Greenland,202002,1.0,1.0,0.0,0.0
Monaco,202002,0.0,5.0,0.0,0.0
Brunei,202002,0.0,4.0,1.0,0.0
Bahrain,202002,3.0,9.0,0.0,0.0
Barbados,202002,0.0,3.0,0.0,0.0
Republic of the Congo,202002,0.0,1.0,0.0,1.0
Mauritius,202002,0.0,6.0,1.0,0.0
Tajikistan,202002,0.0,3.0,0.0,0.0
Armenia,202002,4.0,8.0,0.0,0.0
Macao,202002,0.0,2.0,1.0,0.0
Gambia,202002,0.0,13.0,0.0,0.0
Burundi,202002,0.0,1.0,0.0,0.0
Cabo Verde,202002,0.0,0.0,0.0,0.0
Madagascar,202002,0.0,6.0,0.0,0.0
Paraguay,202002,0.0,2.0,0.0,1.0
French Guiana,202002,0.0,4.0,0.0,0.0
Togo,202002,0.0,3.0,0.0,0.0
Samoa,202002,0.0,0.0,0.0,0.0
Dominican Republic,202002,0.0,5.0,0.0,0.0
Saint Lucia,202002,1.0,1.0,0.0,0.0
Saint Kitts and Nevis,202002,0.0,1.0,0.0,0.0
Somalia,202002,0.0,0.0,0.0,0.0
Trinidad and Tobago,202002,0.0,5.0,0.0,0.0
Gabon,202002,0.0,1.0,0.0,0.0
Lesotho,202002,0.0,3.0,0.0,0.0
GuineaBissau,202002,0.0,0.0,0.0,0.0
Bhutan,202002,1.0,5.0,0.0,0.0
Liechtenstein,202002,0.0,2.0,0.0,0.0
Yemen,202002,0.0,7.0,0.0,1.0
Jamaica,202002,0.0,4.0,0.0,0.0
Reunion,202002,0.0,1.0,0.0,0.0
Libya,202002,0.0,4.0,0.0,0.0
Guadeloupe,202002,0.0,0.0,0.0,0.0
Palestinian Territory,202002,0.0,0.0,0.0,0.0
Albania,202002,2.0,5.0,0.0,0.0
Mauritania,202002,0.0,0.0,0.0,0.0
El Salvador,202002,0.0,3.0,0.0,0.0
Belize,202002,1.0,0.0,0.0,0.0
Faroe Islands,202002,0.0,3.0,0.0,0.0
Central African Republic,202002,0.0,3.0,0.0,0.0
Curacao,202002,0.0,2.0,0.0,0.0
Seychelles,202002,0.0,1.0,0.0,0.0
Turkmenistan,202002,0.0,0.0,0.0,0.0
Maldives,202002,0.0,0.0,0.0,0.0
San Marino,202002,0.0,0.0,0.0,0.0
Ivory Coast,202002,0.0,0.0,0.0,0.0
Suriname,202002,0.0,1.0,0.0,0.0
Eritrea,202002,1.0,1.0,0.0,0.0
Cayman Islands,202002,0.0,0.0,0.0,0.0
Guyana,202002,0.0,3.0,0.0,0.0
Bahamas,202002,0.0,0.0,0.0,0.0
Turks and Caicos Islands,202002,0.0,0.0,0.0,0.0
Palau,202002,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202002,0.0,0.0,0.0,0.0
Antigua and Barbuda,202002,0.0,0.0,0.0,0.0
Djibouti,202002,0.0,1.0,0.0,0.0
Martinique,202002,0.0,0.0,0.0,0.0
Solomon Islands,202002,0.0,2.0,0.0,0.0
Bermuda,202002,0.0,1.0,0.0,0.0
Andorra,202002,0.0,1.0,0.0,0.0
Tuvalu,202002,0.0,0.0,0.0,0.0
Vatican,202002,0.0,0.0,0.0,0.0
Sint Maarten,202002,0.0,0.0,0.0,0.0
Gibraltar,202002,0.0,0.0,0.0,0.0
Isle of Man,202002,0.0,0.0,0.0,0.0
Aland Islands,202002,0.0,0.0,0.0,0.0
Aruba,202002,0.0,0.0,0.0,0.0
Portugal,202003,227.0,312.0,5.0,14.0
Australia,202003,1033.0,1164.0,46.0,74.0
France,202003,792.0,1444.0,55.0,63.0
Netherlands,202003,701.0,1003.0,15.0,40.0
United States,202003,8366.0,6870.0,369.0,423.0
China,202003,8929.0,2672.0,922.0,245.0
Morocco,202003,30.0,22.0,4.0,2.0
United Kingdom,202003,1218.0,2539.0,85.0,178.0
Switzerland,202003,387.0,893.0,16.0,47.0
Germany,202003,1859.0,1930.0,21.0,76.0
Singapore,202003,173.0,254.0,62.0,29.0
Canada,202003,1053.0,1248.0,43.0,73.0
Greece,202003,202.0,258.0,9.0,15.0
Serbia,202003,38.0,66.0,0.0,4.0
Romania,202003,91.0,89.0,0.0,6.0
Denmark,202003,324.0,494.0,2.0,20.0
Sweden,202003,365.0,688.0,5.0,22.0
Japan,202003,2634.0,827.0,33.0,34.0
Norway,202003,169.0,296.0,4.0,14.0
Turkey,202003,627.0,196.0,16.0,10.0
Israel,202003,285.0,284.0,13.0,13.0
Chile,202003,68.0,163.0,5.0,6.0
Russia,202003,373.0,255.0,1.0,9.0
Belgium,202003,269.0,592.0,9.0,22.0
Mozambique,202003,3.0,10.0,0.0,1.0
Italy,202003,1844.0,1457.0,323.0,158.0
Bosnia and Herzegovina,202003,1.0,5.0,0.0,0.0
Poland,202003,722.0,365.0,12.0,15.0
Lithuania,202003,35.0,54.0,0.0,1.0
Finland,202003,169.0,237.0,0.0,7.0
Spain,202003,1114.0,1086.0,32.0,42.0
Brazil,202003,1042.0,758.0,31.0,36.0
Iran,202003,660.0,326.0,70.0,38.0
Austria,202003,211.0,407.0,5.0,18.0
India,202003,1115.0,527.0,59.0,62.0
Colombia,202003,48.0,111.0,7.0,21.0
Mexico,202003,209.0,209.0,12.0,5.0
Vietnam,202003,19.0,106.0,1.0,6.0
Uruguay,202003,8.0,23.0,0.0,1.0
South Korea,202003,1735.0,479.0,49.0,20.0
Taiwan,202003,535.0,310.0,45.0,14.0
South Africa,202003,144.0,212.0,8.0,15.0
Ireland,202003,136.0,236.0,8.0,12.0
Nicaragua,202003,0.0,0.0,0.0,0.0
Peru,202003,25.0,136.0,11.0,8.0
Sri Lanka,202003,16.0,20.0,2.0,2.0
Indonesia,202003,28.0,75.0,0.0,6.0
Bolivia,202003,0.0,10.0,0.0,1.0
New Zealand,202003,111.0,184.0,2.0,11.0
Saudi Arabia,202003,146.0,311.0,9.0,24.0
Nigeria,202003,64.0,98.0,1.0,8.0
Uganda,202003,10.0,55.0,0.0,2.0
Tanzania,202003,17.0,50.0,0.0,2.0
Slovakia,202003,41.0,48.0,1.0,2.0
Costa Rica,202003,6.0,16.0,0.0,1.0
Lebanon,202003,34.0,66.0,5.0,3.0
United Arab Emirates,202003,12.0,71.0,1.0,5.0
Jersey,202003,26.0,22.0,3.0,2.0
Argentina,202003,86.0,141.0,5.0,5.0
Moldova,202003,0.0,3.0,0.0,0.0
Hungary,202003,91.0,146.0,1.0,5.0
Malaysia,202003,135.0,153.0,1.0,13.0
Jordan,202003,35.0,49.0,2.0,4.0
Georgia,202003,58.0,44.0,3.0,1.0
Bangladesh,202003,36.0,79.0,1.0,9.0
Luxembourg,202003,6.0,40.0,0.0,1.0
Cyprus,202003,8.0,40.0,1.0,1.0
Thailand,202003,159.0,148.0,1.0,22.0
Honduras,202003,0.0,5.0,0.0,1.0
Egypt,202003,285.0,198.0,5.0,8.0
Estonia,202003,11.0,31.0,0.0,0.0
Latvia,202003,8.0,28.0,0.0,0.0
Kuwait,202003,6.0,22.0,0.0,3.0
Nepal,202003,18.0,28.0,1.0,8.0
Burkina Faso,202003,3.0,12.0,0.0,1.0
Liberia,202003,0.0,2.0,0.0,1.0
Slovenia,202003,61.0,65.0,1.0,3.0
Ethiopia,202003,79.0,50.0,3.0,0.0
Cameroon,202003,12.0,30.0,0.0,4.0
Uzbekistan,202003,0.0,6.0,0.0,0.0
Bulgaria,202003,26.0,37.0,2.0,1.0
Croatia,202003,59.0,76.0,2.0,4.0
Ukraine,202003,19.0,44.0,0.0,1.0
Czechia,202003,4.0,11.0,0.0,0.0
Pakistan,202003,78.0,207.0,9.0,16.0
Dominica,202003,0.0,0.0,0.0,0.0
Qatar,202003,19.0,74.0,1.0,2.0
Algeria,202003,8.0,27.0,0.0,0.0
Iceland,202003,4.0,30.0,0.0,0.0
Myanmar,202003,1.0,10.0,0.0,0.0
New Caledonia,202003,1.0,5.0,0.0,0.0
Tunisia,202003,40.0,56.0,0.0,4.0
Kyrgyzstan,202003,0.0,2.0,0.0,0.0
Zambia,202003,4.0,17.0,0.0,2.0
Cuba,202003,1.0,21.0,0.0,0.0
Fiji,202003,0.0,4.0,0.0,0.0
French Polynesia,202003,0.0,1.0,0.0,0.0
Ghana,202003,20.0,58.0,0.0,4.0
Philippines,202003,11.0,48.0,2.0,1.0
Grenada,202003,0.0,6.0,0.0,0.0
Ecuador,202003,6.0,38.0,1.0,1.0
Rwanda,202003,4.0,9.0,0.0,0.0
Venezuela,202003,5.0,18.0,1.0,2.0
Kenya,202003,14.0,64.0,0.0,4.0
Niger,202003,0.0,5.0,0.0,0.0
Chad,202003,0.0,2.0,0.0,0.0
Mali,202003,3.0,12.0,1.0,3.0
Afghanistan,202003,1.0,5.0,0.0,2.0
Oman,202003,10.0,23.0,1.0,2.0
North Macedonia,202003,0.0,7.0,0.0,0.0
Botswana,202003,1.0,10.0,0.0,1.0
Zimbabwe,202003,3.0,14.0,1.0,0.0
Benin,202003,1.0,13.0,0.0,0.0
Haiti,202003,0.0,3.0,0.0,0.0
Sierra Leone,202003,0.0,4.0,0.0,0.0
Mongolia,202003,0.0,7.0,0.0,0.0
Senegal,202003,3.0,18.0,0.0,3.0
Laos,202003,0.0,2.0,0.0,0.0
Kazakhstan,202003,3.0,25.0,0.0,0.0
Azerbaijan,202003,1.0,4.0,0.0,0.0
Sudan,202003,4.0,16.0,0.0,2.0
Tonga,202003,0.0,2.0,0.0,0.0
Guatemala,202003,0.0,12.0,0.0,1.0
Namibia,202003,1.0,4.0,0.0,0.0
Angola,202003,1.0,5.0,0.0,0.0
Iraq,202003,20.0,28.0,2.0,4.0
Panama,202003,4.0,13.0,0.0,0.0
Cambodia,202003,0.0,18.0,0.0,2.0
Montenegro,202003,1.0,8.0,0.0,0.0
Democratic Republic of the Congo,202003,0.0,9.0,0.0,0.0
Syria,202003,9.0,1.0,0.0,0.0
Guinea,202003,1.0,3.0,0.0,0.0
Malawi,202003,4.0,31.0,0.0,2.0
Malta,202003,0.0,9.0,1.0,0.0
Belarus,202003,6.0,13.0,0.0,1.0
Greenland,202003,0.0,1.0,0.0,0.0
Monaco,202003,2.0,6.0,0.0,0.0
Brunei,202003,0.0,2.0,0.0,1.0
Bahrain,202003,1.0,17.0,0.0,0.0
Barbados,202003,0.0,0.0,0.0,0.0
Republic of the Congo,202003,0.0,2.0,0.0,0.0
Mauritius,202003,0.0,5.0,0.0,1.0
Tajikistan,202003,0.0,2.0,0.0,0.0
Armenia,202003,5.0,9.0,0.0,0.0
Macao,202003,1.0,1.0,1.0,0.0
Gambia,202003,2.0,7.0,1.0,0.0
Burundi,202003,0.0,1.0,0.0,0.0
Cabo Verde,202003,0.0,1.0,0.0,0.0
Madagascar,202003,1.0,7.0,0.0,0.0
Paraguay,202003,2.0,4.0,0.0,0.0
French Guiana,202003,2.0,1.0,0.0,0.0
Togo,202003,2.0,2.0,0.0,1.0
Samoa,202003,0.0,4.0,0.0,0.0
Dominican Republic,202003,1.0,7.0,0.0,0.0
Saint Lucia,202003,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,202003,1.0,2.0,0.0,0.0
Somalia,202003,1.0,1.0,0.0,0.0
Trinidad and Tobago,202003,0.0,2.0,0.0,0.0
Gabon,202003,0.0,3.0,0.0,0.0
Lesotho,202003,2.0,0.0,0.0,0.0
GuineaBissau,202003,0.0,3.0,0.0,0.0
Bhutan,202003,2.0,5.0,0.0,0.0
Liechtenstein,202003,0.0,0.0,0.0,0.0
Yemen,202003,1.0,7.0,0.0,0.0
Jamaica,202003,1.0,4.0,0.0,0.0
Reunion,202003,0.0,0.0,0.0,0.0
Libya,202003,2.0,3.0,3.0,0.0
Guadeloupe,202003,0.0,1.0,0.0,0.0
Palestinian Territory,202003,1.0,0.0,0.0,0.0
Albania,202003,1.0,7.0,0.0,0.0
Mauritania,202003,0.0,1.0,0.0,0.0
El Salvador,202003,1.0,1.0,0.0,0.0
Belize,202003,1.0,1.0,0.0,0.0
Faroe Islands,202003,0.0,1.0,0.0,0.0
Central African Republic,202003,0.0,0.0,0.0,0.0
Curacao,202003,0.0,1.0,0.0,0.0
Seychelles,202003,0.0,1.0,0.0,0.0
Turkmenistan,202003,0.0,0.0,0.0,0.0
Maldives,202003,0.0,1.0,0.0,0.0
San Marino,202003,0.0,3.0,0.0,0.0
Ivory Coast,202003,0.0,0.0,0.0,0.0
Suriname,202003,1.0,0.0,0.0,0.0
Eritrea,202003,1.0,1.0,0.0,0.0
Cayman Islands,202003,0.0,1.0,0.0,0.0
Guyana,202003,0.0,2.0,0.0,0.0
Bahamas,202003,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202003,0.0,0.0,0.0,0.0
Palau,202003,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202003,0.0,0.0,0.0,0.0
Antigua and Barbuda,202003,0.0,1.0,0.0,0.0
Djibouti,202003,0.0,0.0,0.0,0.0
Martinique,202003,0.0,0.0,0.0,0.0
Solomon Islands,202003,0.0,1.0,0.0,0.0
Bermuda,202003,0.0,0.0,0.0,0.0
Andorra,202003,1.0,0.0,0.0,0.0
Tuvalu,202003,0.0,0.0,0.0,0.0
Vatican,202003,0.0,0.0,0.0,0.0
Sint Maarten,202003,0.0,0.0,0.0,0.0
Gibraltar,202003,0.0,0.0,0.0,0.0
Isle of Man,202003,0.0,0.0,0.0,0.0
Aland Islands,202003,0.0,0.0,0.0,0.0
Aruba,202003,0.0,0.0,0.0,0.0
Portugal,202004,219.0,303.0,38.0,41.0
Australia,202004,1132.0,1237.0,110.0,203.0
France,202004,943.0,1404.0,217.0,218.0
Netherlands,202004,651.0,980.0,54.0,124.0
United States,202004,9556.0,6951.0,1389.0,1063.0
China,202004,7864.0,2490.0,811.0,389.0
Morocco,202004,36.0,45.0,16.0,8.0
United Kingdom,202004,1259.0,2556.0,228.0,488.0
Switzerland,202004,419.0,832.0,43.0,125.0
Germany,202004,1785.0,1996.0,131.0,175.0
Singapore,202004,195.0,279.0,79.0,60.0
Canada,202004,1125.0,1339.0,146.0,220.0
Greece,202004,243.0,265.0,44.0,56.0
Serbia,202004,55.0,76.0,2.0,13.0
Romania,202004,66.0,106.0,9.0,19.0
Denmark,202004,321.0,481.0,14.0,41.0
Sweden,202004,378.0,628.0,14.0,55.0
Japan,202004,2551.0,831.0,61.0,57.0
Norway,202004,168.0,287.0,9.0,27.0
Turkey,202004,737.0,271.0,100.0,58.0
Israel,202004,308.0,308.0,46.0,51.0
Chile,202004,93.0,157.0,15.0,22.0
Russia,202004,359.0,281.0,16.0,24.0
Belgium,202004,285.0,594.0,36.0,73.0
Mozambique,202004,0.0,9.0,0.0,2.0
Italy,202004,2038.0,1502.0,819.0,414.0
Bosnia and Herzegovina,202004,1.0,18.0,1.0,3.0
Poland,202004,706.0,380.0,28.0,44.0
Lithuania,202004,50.0,49.0,2.0,6.0
Finland,202004,171.0,262.0,6.0,13.0
Spain,202004,1228.0,1184.0,196.0,144.0
Brazil,202004,1033.0,782.0,153.0,89.0
Iran,202004,659.0,363.0,158.0,78.0
Austria,202004,215.0,411.0,20.0,45.0
India,202004,1393.0,579.0,244.0,150.0
Colombia,202004,66.0,92.0,16.0,26.0
Mexico,202004,227.0,223.0,30.0,33.0
Vietnam,202004,30.0,104.0,1.0,10.0
Uruguay,202004,5.0,35.0,2.0,9.0
South Korea,202004,1507.0,487.0,80.0,39.0
Taiwan,202004,539.0,292.0,52.0,24.0
South Africa,202004,152.0,226.0,27.0,38.0
Ireland,202004,168.0,223.0,28.0,37.0
Nicaragua,202004,0.0,7.0,1.0,0.0
Peru,202004,35.0,119.0,27.0,20.0
Sri Lanka,202004,26.0,29.0,4.0,4.0
Indonesia,202004,44.0,53.0,19.0,8.0
Bolivia,202004,0.0,4.0,0.0,8.0
New Zealand,202004,134.0,223.0,5.0,22.0
Saudi Arabia,202004,131.0,333.0,32.0,54.0
Nigeria,202004,78.0,89.0,14.0,19.0
Uganda,202004,15.0,56.0,3.0,7.0
Tanzania,202004,12.0,45.0,1.0,2.0
